1.000000 2.000000 3.000000 4.000000 5.000000 6.000000 7.000000 8.000000 9.000000 10.000000 20.000000 30.000000 40.000000 50.000000 60.000000 70.000000 80.000000 90.000000 100.000000 200.000000 300.000000 400.000000 500.000000 600.000000 700.000000 800.000000 900.000000 1000.000000 1100.000000 1200.000000 1300.000000 1400.000000 1500.000000 1600.000000 1700.000000 1800.000000 1900.000000 2000.000000 2100.000000 2200.000000 2300.000000 2400.000000 2500.000000 2600.000000 2700.000000 2800.000000 2900.000000 3000.000000 
0.316348 0.311492 0.308328 0.306941 0.306845 0.306193 0.305866 0.305830 0.304731 0.305719 0.294874 0.274202 0.271518 0.263295 0.259808 0.255084 0.254558 0.253691 0.252249 0.200658 0.138400 0.111598 0.090020 0.077115 0.073361 0.068859 0.057291 0.053328 0.051047 0.045945 0.040897 0.035671 0.027259 0.023541 0.020031 0.018613 0.017204 0.015117 0.014278 0.013269 0.012385 0.011639 0.011107 0.010692 0.010305 0.009635 0.008680 0.007768 
